mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
40,ヌタノサコ,summit-candidate:7d7066baad9d7077,yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,505.77666666666664,514,8.22,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"湯山柳, 松山市, 愛媛県, 790-2648, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=ヌタノサコ(#40); candidate=summit-candidate:7d7066baad9d7077; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
41,城山,summit-candidate:c1f175d0616be696,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,589.8691282114027,592,2.13,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,砥部町,,砥部町,"砥部町, 伊予郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=城山(#41); candidate=summit-candidate:c1f175d0616be696; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
42,水梨山,summit-candidate:0a765b89058b256b,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,734.4240556679409,729,5.42,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,砥部町,,砥部町,"玉谷, 砥部町, 伊予郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=水梨山(#42); candidate=summit-candidate:0a765b89058b256b; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
43,向山,summit-candidate:07834c521328cc1d,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,707.7550916004999,683,24.76,0.7365,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,砥部町,,砥部町,"砥部町, 伊予郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,not_mutual_top1,mountain=向山(#43); candidate=summit-candidate:07834c521328cc1d; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
44,稔山,summit-candidate:622b899de76208ef,yamap_2022-03-09_10_20.gpx,稔山,911.0766666666667,917,5.92,0.7875,1,1,0.102,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,東温市,,東温市,"東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=稔山(#44); candidate=summit-candidate:622b899de76208ef; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
45,菊ヶ森,summit-candidate:ab8cf0f07d2a219d,yamap_2022-03-12_08_31.gpx,菊ヶ森,145.66,151,5.34,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"松山市道 湯山50号線, 上高野町, 松山市, 愛媛県, 791-0101, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=菊ヶ森(#45); candidate=summit-candidate:ab8cf0f07d2a219d; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
46,道後山,summit-candidate:7c680b0eed0187fa,yamap_2022-03-12_09_19.gpx,道後山,221.10333333333332,224,2.9,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"石手一丁目, 常光寺町, 松山市, 愛媛県, 790-0838, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=道後山(#46); candidate=summit-candidate:7c680b0eed0187fa; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
47,倉谷山,summit-candidate:aba609f471e97e4a,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,405.40333333333336,420,14.6,0.7365,1,1,0,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"松山市道 湯山75号線, 食場町, 松山市, 愛媛県, 791-0101, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=倉谷山(#47); candidate=summit-candidate:aba609f471e97e4a; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
48,芝ヶ峠,summit-candidate:079ae30d76fb11c2,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,280.85333333333335,282,1.15,0.7875,1,1,0,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"鷹子町, 松山市, 愛媛県, 791-0243, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=芝ヶ峠(#48); candidate=summit-candidate:079ae30d76fb11c2; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
49,大久保山,summit-candidate:5aff666aa93b3a17,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,181.12,175,6.12,0.7875,1,1,0,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平田町, 松山市, 愛媛県, 791-8004, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=大久保山(#49); candidate=summit-candidate:5aff666aa93b3a17; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
50,八里ヶ峠,summit-candidate:5aff666aa93b3a17,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,181.12,182,0.88,0.7875,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平田町, 松山市, 愛媛県, 791-8004, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=八里ヶ峠(#50); candidate=summit-candidate:5aff666aa93b3a17; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
51,中坂山,summit-candidate:452c10a1db199870,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,76.83333333333333,98,21.17,0.7365,1,1,0,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"吉藤四丁目, 谷町, 松山市, 愛媛県, 791-8004, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=中坂山(#51); candidate=summit-candidate:452c10a1db199870; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
52,天神山,summit-candidate:452c10a1db199870,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,76.83333333333333,47,29.83,0.7365,1,2,0.051,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"吉藤四丁目, 谷町, 松山市, 愛媛県, 791-8004, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=天神山(#52); candidate=summit-candidate:452c10a1db199870; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
53,室岡山,summit-candidate:452c10a1db199870,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,76.83333333333333,42,34.83,0.6855,1,3,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"吉藤四丁目, 谷町, 松山市, 愛媛県, 791-8004, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=室岡山(#53); candidate=summit-candidate:452c10a1db199870; ref_score=0.6855; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
54,潮見山,summit-candidate:3259dfe3d9ce60c5,yamap_2022-03-23_07_38.gpx,明神山・潮見山,152.25333333333333,123,29.25,0.7365,1,2,0.051,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平井町, 松山市, 愛媛県, 791-0243, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=潮見山(#54); candidate=summit-candidate:3259dfe3d9ce60c5; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
55,明神山,summit-candidate:3259dfe3d9ce60c5,yamap_2022-03-23_07_38.gpx,明神山・潮見山,152.25333333333333,161,8.75,0.7875,1,1,0.102,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平井町, 松山市, 愛媛県, 791-0243, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=明神山(#55); candidate=summit-candidate:3259dfe3d9ce60c5; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
56,潮見山,summit-candidate:45439217573adfc4,yamap_2022-03-23_07_38.gpx,明神山・潮見山,210.93999999999997,214,3.06,0.7875,1,1,0.102,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"北梅本町, 松山市, 愛媛県, 791-0245, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=潮見山(#56); candidate=summit-candidate:45439217573adfc4; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
57,十門山(十門城址),summit-candidate:a94564816fd4afff,yamap_2022-03-25_12_12.gpx,十門山(十門城址)・ヨソ山,676.7066666666667,683,6.29,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,東温市,,東温市,"東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=十門山(十門城址)(#57); candidate=summit-candidate:a94564816fd4afff; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
58,ヨソ山,summit-candidate:555fd1e3be8780dd,yamap_2022-03-25_12_12.gpx,十門山(十門城址)・ヨソ山,923.8766666666667,928,4.12,0.608,1,2,0,false,true,medium,high,high,resolve_conflict,boundary_tolerated_mismatch,西条市,,,"東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|strong_evidence_with_mismatch,not_mutual_top1,"mountain=ヨソ山(#58); candidate=summit-candidate:555fd1e3be8780dd; ref_score=0.608; ref_rank=1; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=top_1_but_ambiguous,strong_evidence_with_mismatch"
59,忽那山,summit-candidate:daa8d4127fc92552,yamap_2022-04-06_09_25.gpx,忽那山,42.296666666666674,45,2.7,0.7875,1,1,0.2975,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"忽那山登山道, 大可賀三丁目, 北吉田町, 松山市, 愛媛県, 791-8057, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=忽那山(#59); candidate=summit-candidate:daa8d4127fc92552; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
60,鬼ヶ城山,summit-candidate:7ceb76663c2bb81b,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1155.4333072605007,1151,4.43,0.7875,1,1,0.051,true,true,medium,high,high,resolve_conflict,exact_municipality_match,宇和島市,,宇和島市,"野川, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=鬼ヶ城山(#60); candidate=summit-candidate:7ceb76663c2bb81b; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
61,三本杭,summit-candidate:babbcdf7bbd23463,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1222.4936499541386,1226,3.51,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=三本杭(#61); candidate=summit-candidate:babbcdf7bbd23463; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
62,八面山,summit-candidate:27c1036d4aa2230e,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1167.5519282683324,1166,1.55,0.7875,1,1,0,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=八面山(#62); candidate=summit-candidate:27c1036d4aa2230e; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
63,大久保山,summit-candidate:7ceb76663c2bb81b,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1155.4333072605007,1155,0.43,0.7875,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,宇和島市,,宇和島市,"野川, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=大久保山(#63); candidate=summit-candidate:7ceb76663c2bb81b; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
64,大月山,summit-candidate:9a68e7a3a97831ff,yamap_2022-04-09_14_44.gpx,大月山・高縄山,950.6066666666666,953,2.39,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"湯山高縄北条線, 九川, 松山市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=大月山(#64); candidate=summit-candidate:9a68e7a3a97831ff; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
65,引地山,summit-candidate:7a1f0e8b5f9e5cc2,yamap_2022-04-15_11_52.gpx,皿ヶ嶺・引地山,1277.043085490437,1027,250.04,0.455,1,3,0,false,true,low,high,high,resolve_conflict,boundary_tolerated_mismatch,松山市,,,"竜神平小屋, 上林林道重信線, 東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=引地山(#65); candidate=summit-candidate:7a1f0e8b5f9e5cc2; ref_score=0.455; ref_rank=1; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=top_1_but_ambiguous,strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
66,東三方ヶ森,summit-candidate:d06b9d5365beffaa,yamap_2022-04-16_07_39.gpx,東三方ヶ森,1229.5033333333333,1233,3.5,0.7875,1,1,0.102,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,東温市,,東温市,"東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=東三方ヶ森(#66); candidate=summit-candidate:d06b9d5365beffaa; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
